Call ID,Customer Company Name,Sentiment,CSAT Score,Call Timestamp,Reason,City,State,Channel,Response Time,Call Duration (in Minutes),Call Center,First Contact Resolution (FCR) Flag,Abandon Flag,Agent
DKK-38627301-w-477367-fU,Pinnacle Group,Positive,4,3/10/23 16:20,New Service Inquiry,New York,California,Call-Center,Within SLA,12,Chicago/IL,Y,N,John Smith
DKK-75600362-w-690844-fU,Techtronics Ltd,Negative,5,6/15/23 16:42,Service Outage,New York,Texas,Call-Center,Within SLA,34,Dallas/TX,Y,N,Emily Johnson
DKK-69957354-w-734625-fU,Alpha Solutions,Negative,4,6/14/23 1:39,Payment Issue,San Jose,Texas,Call-Center,Within SLA,48,New York/NY,Y,N,Sophia Garcia
DKK-45432727-w-212511-fU,Pinnacle Group,Very Negative,4,9/9/23 14:04,Service Outage,Chicago,Illinois,Chatbot,Within SLA,10,Chicago/IL,N,Y,Anita Patel
DKK-29847528-w-587659-fU,Berge and Sons,Very Positive,5,7/17/23 4:42,Technical Support,New York,New York,Call-Center,Above SLA,53,New York/NY,Y,N,David Kim
DKK-53810322-w-230952-fU,Alpha Solutions,Negative,1,9/23/23 23:55,Payment Issue,Chicago,Arizona,Call-Center,Within SLA,53,New York/NY,N,Y,Daniel Lee
DKK-82346699-w-865314-fU,Nova Enterprises,Negative,1,7/17/23 23:59,Account Update,Chicago,Arizona,Chatbot,Above SLA,9,Chicago/IL,Y,Y,Anita Patel
DKK-36208423-w-334948-fU,Nova Enterprises,Negative,4,10/2/23 19:43,New Service Inquiry,Chicago,Michigan,Call-Center,Above SLA,33,New York/NY,N,Y,Sophia Garcia
DKK-99322507-w-981861-fU,Omega Corp,Very Negative,2,12/30/23 6:08,Payment Issue,San Diego,Arizona,Chatbot,Above SLA,19,Los Angeles/CA,Y,Y,Emily Johnson
DKK-14599184-w-930935-fU,Pinnacle Group,Neutral,2,7/29/23 8:30,Service Outage,New York,Illinois,Call-Center,Within SLA,35,Dallas/TX,Y,Y,David Kim
DKK-91226679-w-377030-fU,Techtronics Ltd,Neutral,2,11/26/23 8:00,New Service Inquiry,Detroit,Texas,Call-Center,Above SLA,16,Dallas/TX,Y,N,David Kim
DKK-68228782-w-592405-fU,Alpha Solutions,Neutral,2,9/27/23 9:10,New Service Inquiry,Chicago,Texas,Call-Center,Above SLA,10,Dallas/TX,Y,Y,Sophia Garcia
DKK-40241735-w-411150-fU,Techtronics Ltd,Neutral,1,7/25/23 7:34,Service Outage,San Diego,California,Call-Center,Within SLA,43,Dallas/TX,Y,Y,Michael Brown
DKK-50802505-w-690977-fU,Delta Services,Very Negative,3,7/27/23 3:52,New Service Inquiry,Detroit,Illinois,Chatbot,Above SLA,56,Dallas/TX,N,Y,Sophia Garcia
DKK-35905418-w-920797-fU,Global Ventures,Neutral,3,5/26/23 0:06,Account Update,San Antonio,Illinois,Chatbot,Within SLA,18,Los Angeles/CA,N,Y,Michael Brown
DKK-57785169-w-750999-fU,Nova Enterprises,Very Negative,3,4/7/23 14:42,Technical Support,Phoenix,Arizona,Call-Center,Within SLA,41,Dallas/TX,Y,Y,Emily Johnson
DKK-52192718-w-848789-fU,Global Ventures,Positive,5,3/17/23 5:23,New Service Inquiry,New York,Arizona,Chatbot,Above SLA,55,Los Angeles/CA,N,N,Anita Patel
DKK-61495251-w-135403-fU,Prime Associates,Very Positive,3,5/6/23 16:59,New Service Inquiry,Houston,Illinois,Call-Center,Above SLA,5,New York/NY,N,N,Daniel Lee
DKK-52941044-w-875380-fU,Omega Corp,Positive,5,8/7/23 20:06,Payment Issue,Detroit,Arizona,Chatbot,Above SLA,25,Chicago/IL,Y,N,Michael Brown
DKK-66062957-w-264296-fU,Alpha Solutions,Negative,3,6/26/23 1:22,Payment Issue,San Antonio,California,Call-Center,Above SLA,28,New York/NY,Y,Y,David Kim
DKK-61378002-w-869141-fU,Alpha Solutions,Negative,1,4/2/23 19:02,Technical Support,Detroit,Illinois,Call-Center,Within SLA,31,New York/NY,Y,N,Emily Johnson
DKK-55045877-w-197015-fU,Global Ventures,Very Positive,4,12/27/23 20:21,New Service Inquiry,New York,Illinois,Chatbot,Within SLA,25,New York/NY,N,Y,John Smith
DKK-58079640-w-357688-fU,Pinnacle Group,Negative,1,10/15/23 21:23,Service Outage,New York,Arizona,Call-Center,Above SLA,56,New York/NY,N,Y,Linda Chen
DKK-82549313-w-405168-fU,Astro Tech,Positive,5,11/21/23 0:50,Billing Question,New York,Texas,Chatbot,Above SLA,15,Los Angeles/CA,N,Y,John Smith
DKK-51425627-w-853367-fU,Berge and Sons,Very Positive,2,9/6/23 21:04,New Service Inquiry,San Diego,California,Call-Center,Within SLA,49,Dallas/TX,Y,N,Michael Brown
DKK-35905418-w-920797-fU,Global Ventures,Neutral,3,5/26/23 0:06,Account Update,San Antonio,Illinois,Chatbot,Within SLA,18,Los Angeles/CA,N,Y,Michael Brown
DKK-64360556-w-872497-fU,Alpha Solutions,Negative,1,11/5/23 20:08,New Service Inquiry,San Diego,Texas,Chatbot,Above SLA,1,Dallas/TX,N,Y,Sophia Garcia
DKK-78311118-w-927561-fU,Techtronics Ltd,Negative,2,3/7/23 4:37,Service Outage,Phoenix,Texas,Chatbot,Above SLA,17,Dallas/TX,Y,Y,Daniel Lee
DKK-67307308-w-298825-fU,Nova Enterprises,Very Positive,5,4/26/23 19:51,Technical Support,San Jose,New York,Call-Center,Within SLA,57,Los Angeles/CA,N,N,Anita Patel
DKK-39052122-w-329150-fU,Pinnacle Group,Negative,1,3/12/23 0:13,Payment Issue,Chicago,Illinois,Call-Center,Above SLA,39,New York/NY,N,N,Michael Brown
DKK-56588659-w-896443-fU,Global Ventures,Positive,2,12/1/23 23:05,Technical Support,San Jose,New York,Call-Center,Above SLA,60,Los Angeles/CA,Y,Y,Anita Patel
DKK-55980347-w-799027-fU,Astro Tech,Very Negative,3,8/1/23 1:03,Technical Support,Dallas,Michigan,Chatbot,Above SLA,9,Chicago/IL,Y,N,Daniel Lee
DKK-19836817-w-958626-fU,Alpha Solutions,Very Negative,4,5/10/23 21:14,Service Outage,San Antonio,California,Chatbot,Above SLA,6,Dallas/TX,Y,N,Anita Patel
DKK-14394615-w-350151-fU,Prime Associates,Neutral,4,4/26/23 23:53,Technical Support,San Diego,California,Call-Center,Above SLA,16,Chicago/IL,Y,N,Linda Chen
DKK-14720052-w-161357-fU,Alpha Solutions,Very Positive,5,3/31/23 13:22,Account Update,Phoenix,California,Call-Center,Above SLA,26,Dallas/TX,N,N,John Smith
DKK-87202312-w-274497-fU,Omega Corp,Neutral,5,5/2/23 14:58,Payment Issue,Phoenix,Michigan,Chatbot,Within SLA,49,Chicago/IL,N,N,Michael Brown
DKK-95425493-w-736315-fU,Berge and Sons,Neutral,4,7/14/23 2:02,Service Outage,Chicago,New York,Call-Center,Within SLA,38,Los Angeles/CA,Y,Y,John Smith
DKK-43788450-w-612055-fU,Techtronics Ltd,Negative,3,1/23/23 14:07,New Service Inquiry,Los Angeles,Michigan,Chatbot,Within SLA,7,New York/NY,Y,N,Sophia Garcia
DKK-22873885-w-937484-fU,Techtronics Ltd,Very Negative,3,7/12/23 5:55,Payment Issue,Houston,Texas,Chatbot,Within SLA,25,Chicago/IL,N,N,Anita Patel
DKK-68552249-w-567126-fU,Omega Corp,Positive,5,5/28/23 8:47,Payment Issue,New York,Texas,Call-Center,Above SLA,59,New York/NY,N,N,John Smith
DKK-53116290-w-850796-fU,Techtronics Ltd,Positive,5,3/13/23 21:11,Payment Issue,Phoenix,California,Call-Center,Above SLA,14,Dallas/TX,N,N,David Kim
DKK-14599184-w-930935-fU,Pinnacle Group,Neutral,2,7/29/23 8:30,Service Outage,New York,Illinois,Call-Center,Within SLA,35,Dallas/TX,Y,Y,David Kim
DKK-92209400-w-325109-fU,Berge and Sons,Very Positive,1,6/14/23 23:32,Payment Issue,San Diego,Michigan,Chatbot,Within SLA,31,New York/NY,Y,N,Linda Chen
DKK-29454003-w-444493-fU,Pinnacle Group,Very Positive,4,2/16/23 21:21,Payment Issue,Los Angeles,New York,Call-Center,Within SLA,26,Dallas/TX,N,N,Michael Brown
DKK-32878508-w-750211-fU,Pinnacle Group,Very Negative,2,6/11/23 20:14,New Service Inquiry,Los Angeles,Texas,Call-Center,Above SLA,19,New York/NY,Y,N,David Kim
DKK-68671628-w-817219-fU,Alpha Solutions,Very Positive,5,4/12/23 19:16,Account Update,San Diego,Michigan,Chatbot,Above SLA,39,New York/NY,Y,Y,Sophia Garcia
DKK-40241735-w-411150-fU,Techtronics Ltd,Neutral,1,7/25/23 7:34,Service Outage,San Diego,California,Call-Center,Within SLA,43,Dallas/TX,Y,Y,Michael Brown
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Anita Patel
DKK-53810322-w-230952-fU,Alpha Solutions,Negative,1,9/23/23 23:55,Payment Issue,Chicago,Arizona,Call-Center,Within SLA,53,New York/NY,N,Y,David Kim
DKK-88350308-w-925080-fU,Omega Corp,Very Positive,5,1/2/23 11:27,Technical Support,San Jose,Arizona,Call-Center,Above SLA,47,Los Angeles/CA,N,Y,Sophia Garcia
DKK-74022164-w-270484-fU,Global Ventures,Negative,1,3/24/23 21:22,Service Outage,San Antonio,Texas,Call-Center,Within SLA,16,Dallas/TX,N,N,Sophia Garcia
DKK-49988955-w-565966-fU,Techtronics Ltd,Negative,4,11/26/23 8:29,New Service Inquiry,New York,Michigan,Call-Center,Above SLA,28,Chicago/IL,Y,N,Anita Patel
DKK-65716191-w-165370-fU,Alpha Solutions,Neutral,2,1/20/23 11:07,Technical Support,San Antonio,New York,Chatbot,Above SLA,27,Los Angeles/CA,N,Y,John Smith
DKK-88640223-w-462065-fU,Nova Enterprises,Very Positive,5,4/7/23 11:19,Technical Support,Detroit,California,Call-Center,Within SLA,28,New York/NY,N,Y,Emily Johnson
DKK-85971009-w-533418-fU,Nova Enterprises,Negative,4,11/25/23 13:21,New Service Inquiry,Detroit,Arizona,Chatbot,Within SLA,50,Los Angeles/CA,N,Y,David Kim
DKK-58693037-w-486685-fU,Nova Enterprises,Very Positive,3,5/16/23 17:34,Service Outage,San Diego,Texas,Chatbot,Within SLA,43,Chicago/IL,Y,Y,Linda Chen
DKK-52941044-w-875380-fU,Omega Corp,Positive,5,8/7/23 20:06,Payment Issue,Detroit,Arizona,Chatbot,Above SLA,25,Chicago/IL,Y,N,Michael Brown
DKK-94317360-w-847152-fU,Nova Enterprises,Neutral,4,1/17/23 8:38,New Service Inquiry,San Antonio,Illinois,Chatbot,Above SLA,40,New York/NY,N,N,Sophia Garcia
DKK-76143495-w-989264-fU,Nova Enterprises,Very Positive,4,10/30/23 21:37,New Service Inquiry,Dallas,Texas,Chatbot,Above SLA,26,Chicago/IL,Y,Y,Anita Patel
DKK-94158310-w-498611-fU,Alpha Solutions,Positive,2,5/15/23 19:57,New Service Inquiry,New York,Arizona,Chatbot,Above SLA,46,Dallas/TX,N,N,Linda Chen
DKK-76578285-w-385029-fU,Astro Tech,Very Positive,1,7/7/23 16:29,Account Update,Phoenix,New York,Call-Center,Above SLA,13,Chicago/IL,Y,N,Michael Brown
DKK-46535411-w-405165-fU,Astro Tech,Negative,2,5/31/23 9:46,New Service Inquiry,San Diego,Arizona,Call-Center,Above SLA,29,Los Angeles/CA,N,N,David Kim
DKK-41608913-w-512321-fU,Omega Corp,Negative,4,6/24/23 14:14,Account Update,Dallas,Texas,Call-Center,Above SLA,56,Chicago/IL,Y,N,Emily Johnson
DKK-80709834-w-562225-fU,Alpha Solutions,Very Positive,1,12/13/23 20:46,Payment Issue,Phoenix,Texas,Call-Center,Above SLA,40,Los Angeles/CA,Y,N,Anita Patel
DKK-53935747-w-691971-fU,Techtronics Ltd,Negative,3,3/28/23 0:33,Account Update,San Jose,California,Call-Center,Above SLA,4,Dallas/TX,Y,N,Sophia Garcia
DKK-52192718-w-848789-fU,Prime Associates,Positive,4,10/24/23 18:13,New Service Inquiry,New York,New York,Chatbot,Above SLA,51,New York/NY,N,N,Michael Brown
DKK-52941044-w-875380-fU,Omega Corp,Positive,5,8/7/23 20:06,Payment Issue,Detroit,Arizona,Chatbot,Above SLA,25,Chicago/IL,Y,N,Michael Brown
DKK-85981215-w-275369-fU,Pinnacle Group,Negative,3,9/19/23 21:23,Account Update,Phoenix,Illinois,Chatbot,Within SLA,36,Dallas/TX,Y,Y,Emily Johnson
DKK-53838609-w-785881-fU,Nova Enterprises,Neutral,5,4/13/23 21:27,Payment Issue,Los Angeles,California,Call-Center,Within SLA,50,New York/NY,N,N,Michael Brown
DKK-50802505-w-690977-fU,Delta Services,Very Negative,3,7/27/23 3:52,New Service Inquiry,Detroit,Illinois,Chatbot,Above SLA,56,Dallas/TX,N,Y,David Kim
DKK-29484716-w-567329-fU,Global Ventures,Negative,1,10/12/23 3:22,New Service Inquiry,San Diego,Illinois,Chatbot,Within SLA,49,Los Angeles/CA,Y,Y,Linda Chen
DKK-44442079-w-901324-fU,Berge and Sons,Very Negative,1,8/19/23 6:02,Technical Support,San Diego,Texas,Call-Center,Above SLA,1,Dallas/TX,N,Y,David Kim
DKK-39052122-w-329150-fU,Pinnacle Group,Negative,1,3/12/23 0:13,Payment Issue,Chicago,Illinois,Call-Center,Above SLA,39,New York/NY,N,N,Michael Brown
DKK-83877271-w-329998-fU,Omega Corp,Very Negative,3,5/5/23 16:11,Service Outage,Dallas,Texas,Chatbot,Above SLA,22,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-42865181-w-394455-fU,Techtronics Ltd,Negative,2,7/27/23 13:21,Payment Issue,Chicago,Michigan,Call-Center,Within SLA,11,Dallas/TX,Y,N,Anita Patel
DKK-40241735-w-411150-fU,Techtronics Ltd,Neutral,1,7/25/23 7:34,Service Outage,San Diego,California,Call-Center,Within SLA,43,Dallas/TX,Y,Y,Michael Brown
DKK-32172313-w-258483-fU,Alpha Solutions,Very Negative,3,1/10/23 18:36,Account Update,Houston,California,Call-Center,Above SLA,8,Chicago/IL,N,N,Daniel Lee
DKK-12926145-w-190763-fU,Omega Corp,Neutral,4,6/11/23 6:58,New Service Inquiry,Phoenix,California,Chatbot,Within SLA,41,Chicago/IL,Y,Y,Emily Johnson
DKK-60630515-w-783557-fU,Global Ventures,Very Negative,4,6/22/23 18:13,New Service Inquiry,San Diego,Texas,Call-Center,Above SLA,42,Dallas/TX,N,Y,Linda Chen
DKK-74185363-w-571240-fU,Nova Enterprises,Positive,4,2/7/23 9:45,Service Outage,Los Angeles,Michigan,Call-Center,Above SLA,23,Chicago/IL,Y,Y,David Kim
DKK-49988955-w-565966-fU,Alpha Solutions,Very Negative,5,3/13/23 10:43,New Service Inquiry,Chicago,Texas,Chatbot,Above SLA,43,Los Angeles/CA,Y,Y,Michael Brown
DKK-22328193-w-840311-fU,Nova Enterprises,Negative,5,10/24/23 17:32,Service Outage,New York,Illinois,Chatbot,Within SLA,26,Dallas/TX,Y,Y,Sophia Garcia
DKK-82439706-w-939763-fU,Prime Associates,Negative,5,6/4/23 7:29,Technical Support,Phoenix,New York,Call-Center,Above SLA,48,Los Angeles/CA,Y,N,David Kim
DKK-42404872-w-391319-fU,Berge and Sons,Very Positive,1,3/8/23 14:52,Technical Support,New York,California,Chatbot,Within SLA,25,New York/NY,Y,N,Sophia Garcia
DKK-43788450-w-612055-fU,Techtronics Ltd,Negative,3,1/23/23 14:07,New Service Inquiry,Los Angeles,Michigan,Chatbot,Within SLA,7,New York/NY,Y,N,Sophia Garcia
DKK-49988955-w-565966-fU,Alpha Solutions,Very Negative,5,3/13/23 10:43,New Service Inquiry,Chicago,Texas,Chatbot,Above SLA,43,Los Angeles/CA,Y,Y,Michael Brown
DKK-91932481-w-513684-fU,Delta Services,Neutral,2,8/21/23 18:35,New Service Inquiry,Dallas,Arizona,Chatbot,Within SLA,27,New York/NY,N,Y,Emily Johnson
DKK-51224994-w-634745-fU,Global Ventures,Negative,3,9/28/23 5:11,Billing Question,Los Angeles,New York,Chatbot,Within SLA,58,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-14720052-w-161357-fU,Alpha Solutions,Very Positive,5,3/31/23 13:22,Account Update,Phoenix,California,Call-Center,Above SLA,26,Dallas/TX,N,N,Sophia Garcia
DKK-51425627-w-853367-fU,Berge and Sons,Very Positive,2,9/6/23 21:04,New Service Inquiry,San Diego,California,Call-Center,Within SLA,49,Dallas/TX,Y,N,Sophia Garcia
DKK-91258766-w-937575-fU,Delta Services,Negative,1,12/4/23 11:22,Service Outage,New York,California,Chatbot,Above SLA,13,Dallas/TX,Y,Y,John Smith
DKK-87202312-w-274497-fU,Omega Corp,Neutral,5,5/2/23 14:58,Payment Issue,Phoenix,Michigan,Chatbot,Within SLA,49,Chicago/IL,N,N,Linda Chen
DKK-12544537-w-105334-fU,Techtronics Ltd,Neutral,4,4/2/23 0:22,New Service Inquiry,Phoenix,Arizona,Call-Center,Above SLA,8,Dallas/TX,N,N,John Smith
DKK-67165340-w-899072-fU,Alpha Solutions,Negative,5,6/11/23 9:49,Service Outage,San Antonio,Michigan,Call-Center,Above SLA,52,Los Angeles/CA,N,Y,John Smith
DKK-42357737-w-439877-fU,Nova Enterprises,Neutral,4,7/5/23 1:23,Payment Issue,New York,California,Call-Center,Within SLA,44,Dallas/TX,Y,N,Linda Chen
DKK-66192168-w-730593-fU,Nova Enterprises,Very Negative,2,6/13/23 4:56,New Service Inquiry,Detroit,Arizona,Chatbot,Within SLA,34,Los Angeles/CA,Y,N,Michael Brown
DKK-40672377-w-409563-fU,Techtronics Ltd,Neutral,2,9/8/23 23:21,Service Outage,Phoenix,Arizona,Chatbot,Above SLA,50,Dallas/TX,N,Y,Linda Chen
DKK-70361115-w-966271-fU,Berge and Sons,Neutral,2,9/1/23 1:16,Account Update,Detroit,California,Chatbot,Above SLA,10,Los Angeles/CA,N,Y,Sophia Garcia
DKK-79248954-w-412015-fU,Alpha Solutions,Neutral,5,1/19/23 9:06,New Service Inquiry,Los Angeles,Illinois,Chatbot,Above SLA,13,Dallas/TX,N,N,John Smith
DKK-27573290-w-730496-fU,Prime Associates,Positive,1,9/19/23 8:53,Payment Issue,Detroit,Texas,Call-Center,Above SLA,40,Chicago/IL,Y,Y,John Smith
DKK-85981215-w-275369-fU,Pinnacle Group,Negative,3,9/19/23 21:23,Account Update,Phoenix,Illinois,Chatbot,Within SLA,36,Dallas/TX,Y,Y,Emily Johnson
DKK-61071245-w-629430-fU,Omega Corp,Positive,5,5/2/23 20:48,New Service Inquiry,Chicago,New York,Call-Center,Within SLA,44,Dallas/TX,N,Y,John Smith
DKK-30782499-w-253171-fU,Delta Services,Positive,3,3/30/23 20:04,Technical Support,Phoenix,Texas,Call-Center,Within SLA,7,Chicago/IL,Y,N,John Smith
DKK-39119671-w-491964-fU,Omega Corp,Neutral,2,8/14/23 15:27,New Service Inquiry,Dallas,Michigan,Call-Center,Within SLA,53,Chicago/IL,Y,Y,Linda Chen
DKK-88640223-w-462065-fU,Nova Enterprises,Very Positive,5,4/7/23 11:19,Technical Support,Detroit,California,Call-Center,Within SLA,28,New York/NY,N,Y,Emily Johnson
DKK-43788450-w-612055-fU,Techtronics Ltd,Negative,3,1/23/23 14:07,New Service Inquiry,Los Angeles,Michigan,Chatbot,Within SLA,7,New York/NY,Y,N,Sophia Garcia
DKK-65712559-w-836695-fU,Omega Corp,Very Negative,1,6/1/23 23:21,Payment Issue,San Diego,Illinois,Chatbot,Within SLA,22,Los Angeles/CA,Y,Y,Anita Patel
DKK-17006157-w-958669-fU,Delta Services,Very Negative,5,6/3/23 9:51,Technical Support,Dallas,California,Chatbot,Within SLA,26,New York/NY,N,Y,Daniel Lee
DKK-94317360-w-847152-fU,Nova Enterprises,Neutral,4,1/17/23 8:38,New Service Inquiry,San Antonio,Illinois,Chatbot,Above SLA,40,New York/NY,N,N,John Smith
DKK-23503047-w-931253-fU,Astro Tech,Very Positive,4,5/13/23 18:10,New Service Inquiry,Phoenix,Illinois,Chatbot,Within SLA,48,New York/NY,N,Y,Sophia Garcia
DKK-86573961-w-746048-fU,Prime Associates,Neutral,4,10/30/23 7:11,Payment Issue,Detroit,New York,Chatbot,Above SLA,5,Dallas/TX,N,Y,David Kim
DKK-37304407-w-858626-fU,Techtronics Ltd,Very Negative,5,12/23/23 5:01,Technical Support,San Jose,Michigan,Call-Center,Within SLA,13,New York/NY,Y,Y,Linda Chen
DKK-98252196-w-424994-fU,Pinnacle Group,Positive,4,9/18/23 14:29,Payment Issue,Chicago,California,Call-Center,Above SLA,41,New York/NY,Y,Y,Emily Johnson
DKK-93971984-w-959187-fU,Alpha Solutions,Very Negative,2,2/12/23 8:03,New Service Inquiry,San Antonio,Michigan,Chatbot,Above SLA,37,Dallas/TX,Y,N,John Smith
DKK-16565063-w-341652-fU,Prime Associates,Very Negative,2,10/8/23 9:09,Service Outage,Houston,Texas,Call-Center,Within SLA,19,New York/NY,Y,Y,David Kim
DKK-84819535-w-443228-fU,Berge and Sons,Very Positive,3,9/17/23 9:11,Payment Issue,San Diego,California,Call-Center,Above SLA,7,Los Angeles/CA,Y,Y,David Kim
DKK-49988955-w-565966-fU,Alpha Solutions,Very Negative,5,3/13/23 10:43,New Service Inquiry,Chicago,Texas,Chatbot,Above SLA,43,Los Angeles/CA,Y,Y,Michael Brown
DKK-63342348-w-407361-fU,Astro Tech,Very Positive,5,12/21/23 21:54,New Service Inquiry,San Jose,Illinois,Call-Center,Within SLA,43,Los Angeles/CA,N,Y,Emily Johnson
DKK-75581914-w-617678-fU,Delta Services,Very Positive,5,10/21/23 22:33,Account Update,Phoenix,New York,Call-Center,Above SLA,8,Chicago/IL,Y,N,Anita Patel
DKK-51618306-w-899906-fU,Delta Services,Positive,3,9/13/23 17:45,New Service Inquiry,San Diego,California,Chatbot,Above SLA,4,Chicago/IL,N,Y,Sophia Garcia
DKK-61071245-w-629430-fU,Delta Services,Negative,2,1/15/23 15:20,New Service Inquiry,Los Angeles,New York,Chatbot,Above SLA,3,Chicago/IL,N,N,John Smith
DKK-86573961-w-746048-fU,Prime Associates,Neutral,4,10/30/23 7:11,Payment Issue,Detroit,New York,Chatbot,Above SLA,5,Dallas/TX,N,Y,David Kim
DKK-81699116-w-564449-fU,Global Ventures,Very Negative,4,12/14/23 11:21,New Service Inquiry,Detroit,Illinois,Chatbot,Above SLA,16,Los Angeles/CA,N,Y,John Smith
DKK-57785169-w-750999-fU,Nova Enterprises,Very Negative,3,4/7/23 14:42,Technical Support,Phoenix,Arizona,Call-Center,Within SLA,41,Dallas/TX,Y,Y,Emily Johnson
DKK-51804309-w-403447-fU,Astro Tech,Very Negative,5,8/27/23 0:10,Payment Issue,Chicago,Arizona,Call-Center,Within SLA,24,New York/NY,N,Y,Daniel Lee
DKK-28981548-w-190536-fU,Berge and Sons,Negative,3,10/12/23 1:20,New Service Inquiry,San Antonio,New York,Call-Center,Above SLA,60,Dallas/TX,Y,Y,Michael Brown
DKK-46994194-w-916834-fU,Nova Enterprises,Neutral,1,5/4/23 15:48,Technical Support,Houston,Michigan,Chatbot,Above SLA,35,Los Angeles/CA,Y,Y,Sophia Garcia
DKK-67990760-w-607244-fU,Omega Corp,Negative,3,3/26/23 19:32,Service Outage,Detroit,Michigan,Call-Center,Within SLA,53,Chicago/IL,Y,Y,Linda Chen
DKK-85981215-w-275369-fU,Pinnacle Group,Negative,3,9/19/23 21:23,Account Update,Phoenix,Illinois,Chatbot,Within SLA,36,Dallas/TX,Y,Y,Emily Johnson
DKK-82152379-w-677823-fU,Nova Enterprises,Very Positive,3,3/21/23 17:41,Service Outage,San Diego,Arizona,Chatbot,Above SLA,25,Dallas/TX,Y,Y,John Smith
DKK-33729092-w-758920-fU,Nova Enterprises,Neutral,1,5/16/23 20:36,Account Update,Chicago,California,Call-Center,Above SLA,30,New York/NY,Y,N,David Kim
DKK-74679156-w-351054-fU,Omega Corp,Very Positive,4,6/10/23 3:05,Payment Issue,New York,Texas,Call-Center,Within SLA,60,Chicago/IL,Y,Y,Emily Johnson
DKK-22328193-w-840311-fU,Nova Enterprises,Negative,5,10/24/23 17:32,Service Outage,New York,Illinois,Chatbot,Within SLA,26,Dallas/TX,Y,Y,Anita Patel
DKK-50218708-w-387694-fU,Global Ventures,Neutral,3,3/9/23 14:42,Technical Support,Chicago,Illinois,Chatbot,Above SLA,53,New York/NY,N,N,John Smith
DKK-15972222-w-642256-fU,Delta Services,Neutral,1,2/13/23 21:15,New Service Inquiry,San Jose,Texas,Chatbot,Within SLA,36,New York/NY,N,N,Linda Chen
DKK-48713963-w-515245-fU,Alpha Solutions,Very Negative,4,3/3/23 8:26,Service Outage,Chicago,Michigan,Chatbot,Above SLA,30,New York/NY,N,Y,Emily Johnson
DKK-29454003-w-444493-fU,Pinnacle Group,Very Positive,4,2/16/23 21:21,Payment Issue,Los Angeles,New York,Call-Center,Within SLA,26,Dallas/TX,N,N,Michael Brown
DKK-48713963-w-515245-fU,Alpha Solutions,Very Negative,4,3/3/23 8:26,Service Outage,Chicago,Michigan,Chatbot,Above SLA,30,New York/NY,N,Y,Emily Johnson
DKK-29844647-w-194073-fU,Techtronics Ltd,Negative,1,1/10/23 7:07,New Service Inquiry,Chicago,Illinois,Call-Center,Within SLA,23,New York/NY,Y,Y,Anita Patel
DKK-49126271-w-610743-fU,Nova Enterprises,Positive,4,8/8/23 2:13,New Service Inquiry,San Antonio,Illinois,Call-Center,Above SLA,38,New York/NY,Y,N,John Smith
DKK-95766454-w-165487-fU,Omega Corp,Neutral,4,1/10/23 9:29,New Service Inquiry,Chicago,Arizona,Call-Center,Within SLA,57,New York/NY,Y,N,Michael Brown
DKK-61071245-w-629430-fU,Omega Corp,Positive,5,5/2/23 20:48,New Service Inquiry,Chicago,New York,Call-Center,Within SLA,44,Dallas/TX,N,Y,Linda Chen
DKK-89243675-w-517347-fU,Prime Associates,Neutral,2,5/6/23 22:28,New Service Inquiry,San Jose,California,Call-Center,Above SLA,43,Dallas/TX,N,Y,Michael Brown
DKK-33729092-w-758920-fU,Nova Enterprises,Neutral,1,5/16/23 20:36,Account Update,Chicago,California,Call-Center,Above SLA,30,New York/NY,Y,N,David Kim
DKK-68049605-w-944727-fU,Global Ventures,Very Negative,5,4/20/23 8:07,Payment Issue,San Diego,Illinois,Chatbot,Above SLA,1,Los Angeles/CA,Y,N,David Kim
